card_url,image_url,price_check_url,price_low,price_market,price_high,card_name,hp,color,type,sub_type,pokemon_name,stage,evolves,evolves_direction,is,weakness,resistance,retreat_cost,is_ex,illustrator,series_name,set_name,set_abbreviation,set_series_code,card_number,out_of,rarity,release_date,base_filename,image_downloaded,metadata_saved,skipped,error
https://pkmncards.com/card/golem-ex-151-mew-076/,https://pkmncards.com/wp-content/uploads/sv3-5_en_076_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516574%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86499%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86499&subId3=ago,0.30,0.69,10.24,Golem ex,330 HP,Fighting,Pokémon,,Golem,Stage 2,Graveler,from,ex,Grass,No Resistance,4,True,Uta,Scarlet & Violet,,MEW,sv3-5,076,165,Double Rare,"↘ Sep 22, 2023",golem-ex-151-mew-076,True,True,False,
https://pkmncards.com/card/ponyta-151-mew-077/,https://pkmncards.com/wp-content/uploads/sv3-5_en_077_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516601%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86502%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86502&subId3=ago,0.01,0.06,20.00,Ponyta,70 HP,Fire,Pokémon,,Ponyta,Basic,Rapidash,to,,Water,No Resistance,1,False,Nurikabe,Scarlet & Violet,,MEW,sv3-5,077,165,Common,"↘ Sep 22, 2023",ponyta-151-mew-077,True,True,False,
https://pkmncards.com/card/rapidash-151-mew-078/,https://pkmncards.com/wp-content/uploads/sv3-5_en_078_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516607%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86505%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86505&subId3=ago,0.01,0.09,20.00,Rapidash,100 HP,Fire,Pokémon,,Rapidash,Stage 1,Ponyta,from,,Water,No Resistance,1,False,Nurikabe,Scarlet & Violet,,MEW,sv3-5,078,165,Uncommon,"↘ Sep 22, 2023",rapidash-151-mew-078,True,True,False,
https://pkmncards.com/card/slowpoke-151-mew-079/,https://pkmncards.com/wp-content/uploads/sv3-5_en_079_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516650%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86508%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86508&subId3=ago,0.01,0.10,20.00,Slowpoke,80 HP,Psychic,Pokémon,,Slowpoke,Basic,Slowking,to,,Darkness,Fighting,2,False,OKACHEKE,Scarlet & Violet,,MEW,sv3-5,079,165,Common,"↘ Sep 22, 2023",slowpoke-151-mew-079,True,True,False,
https://pkmncards.com/card/slowbro-151-mew-080/,https://pkmncards.com/wp-content/uploads/sv3-5_en_080_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516651%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86511%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86511&subId3=ago,0.01,0.07,2.01,Slowbro,130 HP,Psychic,Pokémon,,Slowbro,Stage 1,Slowpoke,from,,Darkness,Fighting,2,False,OKACHEKE,Scarlet & Violet,,MEW,sv3-5,080,165,Uncommon,"↘ Sep 22, 2023",slowbro-151-mew-080,True,True,False,
https://pkmncards.com/card/magnemite-151-mew-081/,https://pkmncards.com/wp-content/uploads/sv3-5_en_081_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516648%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86514%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86514&subId3=ago,0.01,0.06,1.49,Magnemite,60 HP,Lightning,Pokémon,,Magnemite,Basic,Magneton,to,,Fighting,No Resistance,1,False,Yuka Morii,Scarlet & Violet,,MEW,sv3-5,081,165,Common,"↘ Sep 22, 2023",magnemite-151-mew-081,True,True,False,
https://pkmncards.com/card/magneton-151-mew-082/,https://pkmncards.com/wp-content/uploads/sv3-5_en_082_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516649%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86517%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86517&subId3=ago,0.01,0.08,2.01,Magneton,90 HP,Lightning,Pokémon,,Magneton,Stage 1,Magnemite,from,,Fighting,No Resistance,2,False,Yuka Morii,Scarlet & Violet,,MEW,sv3-5,082,165,Uncommon,"↘ Sep 22, 2023",magneton-151-mew-082,True,True,False,
https://pkmncards.com/card/farfetchd-151-mew-083/,https://pkmncards.com/wp-content/uploads/sv3-5_en_083_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516652%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86520%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86520&subId3=ago,0.01,0.06,1.49,Farfetch’d,90 HP,Colorless,Pokémon,,Farfetch’d,Basic,,,,Lightning,Fighting,1,False,KG-2000,Scarlet & Violet,,MEW,sv3-5,083,165,Common,"↘ Sep 22, 2023",farfetchd-151-mew-083,True,True,False,
https://pkmncards.com/card/doduo-151-mew-084/,https://pkmncards.com/wp-content/uploads/sv3-5_en_084_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516653%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86523%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86523&subId3=ago,0.01,0.05,2.78,Doduo,70 HP,Colorless,Pokémon,,Doduo,Basic,Dodrio,to,,Lightning,Fighting,1,False,Anesaki Dynamic,Scarlet & Violet,,MEW,sv3-5,084,165,Common,"↘ Sep 22, 2023",doduo-151-mew-084,True,True,False,
https://pkmncards.com/card/dodrio-151-mew-085/,https://pkmncards.com/wp-content/uploads/sv3-5_en_085_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516654%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86526%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86526&subId3=ago,0.02,0.18,2.78,Dodrio,100 HP,Colorless,Pokémon,,Dodrio,Stage 1,Doduo,from,,Lightning,Fighting,1,False,Anesaki Dynamic,Scarlet & Violet,,MEW,sv3-5,085,165,Rare,"↘ Sep 22, 2023",dodrio-151-mew-085,True,True,False,
https://pkmncards.com/card/seel-151-mew-086/,https://pkmncards.com/wp-content/uploads/sv3-5_en_086_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516655%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86529%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86529&subId3=ago,0.01,0.07,1.49,Seel,80 HP,Water,Pokémon,,Seel,Basic,Dewgong,to,,Lightning,No Resistance,2,False,aoki,Scarlet & Violet,,MEW,sv3-5,086,165,Common,"↘ Sep 22, 2023",seel-151-mew-086,True,True,False,
https://pkmncards.com/card/dewgong-151-mew-087/,https://pkmncards.com/wp-content/uploads/sv3-5_en_087_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516656%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86532%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86532&subId3=ago,0.01,0.07,1.49,Dewgong,130 HP,Water,Pokémon,,Dewgong,Stage 1,Seel,from,,Lightning,No Resistance,2,False,aoki,Scarlet & Violet,,MEW,sv3-5,087,165,Uncommon,"↘ Sep 22, 2023",dewgong-151-mew-087,True,True,False,
https://pkmncards.com/card/grimer-151-mew-088/,https://pkmncards.com/wp-content/uploads/sv3-5_en_088_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516657%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86535%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86535&subId3=ago,0.01,0.04,20.00,Grimer,80 HP,Darkness,Pokémon,,Grimer,Basic,Muk,to,,Fighting,No Resistance,2,False,Nisota Niso,Scarlet & Violet,,MEW,sv3-5,088,165,Common,"↘ Sep 22, 2023",grimer-151-mew-088,True,True,False,
https://pkmncards.com/card/muk-151-mew-089/,https://pkmncards.com/wp-content/uploads/sv3-5_en_089_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516658%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86538%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86538&subId3=ago,0.01,0.20,50.00,Muk,150 HP,Darkness,Pokémon,,Muk,Stage 1,Grimer,from,,Fighting,No Resistance,4,False,Nisota Niso,Scarlet & Violet,,MEW,sv3-5,089,165,Uncommon,"↘ Sep 22, 2023",muk-151-mew-089,True,True,False,
https://pkmncards.com/card/shellder-151-mew-090/,https://pkmncards.com/wp-content/uploads/sv3-5_en_090_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516659%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86541%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86541&subId3=ago,0.01,0.05,18.50,Shellder,70 HP,Water,Pokémon,,Shellder,Basic,Cloyster,to,,Lightning,No Resistance,2,False,Nelnal,Scarlet & Violet,,MEW,sv3-5,090,165,Common,"↘ Sep 22, 2023",shellder-151-mew-090,True,True,False,
https://pkmncards.com/card/cloyster-151-mew-091/,https://pkmncards.com/wp-content/uploads/sv3-5_en_091_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516660%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86544%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86544&subId3=ago,0.01,0.05,1.49,Cloyster,130 HP,Water,Pokémon,,Cloyster,Stage 1,Shellder,from,,Lightning,No Resistance,3,False,Nelnal,Scarlet & Violet,,MEW,sv3-5,091,165,Uncommon,"↘ Sep 22, 2023",cloyster-151-mew-091,True,True,False,
https://pkmncards.com/card/gastly-151-mew-092/,https://pkmncards.com/wp-content/uploads/sv3-5_en_092_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516661%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86547%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86547&subId3=ago,0.01,0.07,1.49,Gastly,50 HP,Psychic,Pokémon,,Gastly,Basic,Haunter,to,,Darkness,Fighting,1,False,Tomokazu Komiya,Scarlet & Violet,,MEW,sv3-5,092,165,Common,"↘ Sep 22, 2023",gastly-151-mew-092,True,True,False,
https://pkmncards.com/card/haunter-151-mew-093/,https://pkmncards.com/wp-content/uploads/sv3-5_en_093_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516662%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86550%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86550&subId3=ago,0.01,0.11,2.12,Haunter,80 HP,Psychic,Pokémon,,Haunter,Stage 1,Gastly,from,,Darkness,Fighting,1,False,Tomokazu Komiya,Scarlet & Violet,,MEW,sv3-5,093,165,Uncommon,"↘ Sep 22, 2023",haunter-151-mew-093,True,True,False,
https://pkmncards.com/card/gengar-151-mew-094/,https://pkmncards.com/wp-content/uploads/sv3-5_en_094_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516663%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86553%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86553&subId3=ago,0.01,0.79,500.83,Gengar,130 HP,Psychic,Pokémon,,Gengar,Stage 2,Haunter,from,,Darkness,Fighting,0,False,Tomokazu Komiya,Scarlet & Violet,,MEW,sv3-5,094,165,Rare,"↘ Sep 22, 2023",gengar-151-mew-094,True,True,False,
https://pkmncards.com/card/onix-151-mew-095/,https://pkmncards.com/wp-content/uploads/sv3-5_en_095_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516664%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86556%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86556&subId3=ago,0.01,0.07,5.00,Onix,120 HP,Fighting,Pokémon,,Onix,Basic,Steelix,to,,Grass,No Resistance,4,False,Shin Nagasawa,Scarlet & Violet,,MEW,sv3-5,095,165,Uncommon,"↘ Sep 22, 2023",onix-151-mew-095,True,True,False,
https://pkmncards.com/card/drowzee-151-mew-096/,https://pkmncards.com/wp-content/uploads/sv3-5_en_096_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516665%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86559%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86559&subId3=ago,0.01,0.04,1.51,Drowzee,80 HP,Psychic,Pokémon,,Drowzee,Basic,Hypno,to,,Darkness,Fighting,2,False,Mousho,Scarlet & Violet,,MEW,sv3-5,096,165,Common,"↘ Sep 22, 2023",drowzee-151-mew-096,True,True,False,
https://pkmncards.com/card/hypno-151-mew-097/,https://pkmncards.com/wp-content/uploads/sv3-5_en_097_std.jpg,,,,,Hypno,110 HP,Psychic,Pokémon,,Hypno,Stage 1,Drowzee,from,,Darkness,Fighting,2,False,Mousho,Scarlet & Violet,,MEW,sv3-5,097,165,Uncommon,"↘ Sep 22, 2023",hypno-151-mew-097,True,True,False,
https://pkmncards.com/card/krabby-151-mew-098/,https://pkmncards.com/wp-content/uploads/sv3-5_en_098_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516667%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86565%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86565&subId3=ago,0.01,0.07,2.14,Krabby,70 HP,Water,Pokémon,,Krabby,Basic,Kingler,to,,Lightning,No Resistance,1,False,Yukiko Baba,Scarlet & Violet,,MEW,sv3-5,098,165,Common,"↘ Sep 22, 2023",krabby-151-mew-098,True,True,False,
https://pkmncards.com/card/kingler-151-mew-099/,https://pkmncards.com/wp-content/uploads/sv3-5_en_099_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516668%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86568%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86568&subId3=ago,0.01,0.06,2.00,Kingler,140 HP,Water,Pokémon,,Kingler,Stage 1,Krabby,from,,Lightning,No Resistance,3,False,Yukiko Baba,Scarlet & Violet,,MEW,sv3-5,099,165,Uncommon,"↘ Sep 22, 2023",kingler-151-mew-099,True,True,False,
https://pkmncards.com/card/voltorb-151-mew-100/,https://pkmncards.com/wp-content/uploads/sv3-5_en_100_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516669%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86571%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86571&subId3=ago,0.01,0.06,2.14,Voltorb,60 HP,Lightning,Pokémon,,Voltorb,Basic,Electrode,to,,Fighting,No Resistance,1,False,nagimiso,Scarlet & Violet,,MEW,sv3-5,100,165,Common,"↘ Sep 22, 2023",voltorb-151-mew-100,True,True,False,
https://pkmncards.com/card/electrode-151-mew-101/,https://pkmncards.com/wp-content/uploads/sv3-5_en_101_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516670%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86574%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86574&subId3=ago,0.01,0.13,2.25,Electrode,90 HP,Lightning,Pokémon,,Electrode,Stage 1,Voltorb,from,,Fighting,No Resistance,1,False,nagimiso,Scarlet & Violet,,MEW,sv3-5,101,165,Rare,"↘ Sep 22, 2023",electrode-151-mew-101,True,True,False,
https://pkmncards.com/card/exeggcute-151-mew-102/,https://pkmncards.com/wp-content/uploads/sv3-5_en_102_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516671%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86577%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86577&subId3=ago,0.01,0.05,1.51,Exeggcute,60 HP,Grass,Pokémon,,Exeggcute,Basic,Exeggutor,to,,Fire,No Resistance,1,False,Shigenori Negishi,Scarlet & Violet,,MEW,sv3-5,102,165,Common,"↘ Sep 22, 2023",exeggcute-151-mew-102,True,True,False,
https://pkmncards.com/card/exeggutor-151-mew-103/,https://pkmncards.com/wp-content/uploads/sv3-5_en_103_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516672%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86580%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86580&subId3=ago,0.01,0.08,1.49,Exeggutor,140 HP,Grass,Pokémon,,Exeggutor,Stage 1,Exeggcute,from,,Fire,No Resistance,3,False,Shigenori Negishi,Scarlet & Violet,,MEW,sv3-5,103,165,Uncommon,"↘ Sep 22, 2023",exeggutor-151-mew-103,True,True,False,
https://pkmncards.com/card/cubone-151-mew-104/,https://pkmncards.com/wp-content/uploads/sv3-5_en_104_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516673%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86583%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86583&subId3=ago,0.01,0.06,1.99,Cubone,70 HP,Fighting,Pokémon,,Cubone,Basic,Marowak,to,,Grass,No Resistance,1,False,Shinya Komatsu,Scarlet & Violet,,MEW,sv3-5,104,165,Common,"↘ Sep 22, 2023",cubone-151-mew-104,True,True,False,
https://pkmncards.com/card/marowak-151-mew-105/,https://pkmncards.com/wp-content/uploads/sv3-5_en_105_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516674%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86586%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86586&subId3=ago,0.02,0.18,19.98,Marowak,120 HP,Fighting,Pokémon,,Marowak,Stage 1,Cubone,from,,Grass,No Resistance,2,False,Shinya Komatsu,Scarlet & Violet,,MEW,sv3-5,105,165,Rare,"↘ Sep 22, 2023",marowak-151-mew-105,True,True,False,
https://pkmncards.com/card/hitmonlee-151-mew-106/,https://pkmncards.com/wp-content/uploads/sv3-5_en_106_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516675%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86589%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86589&subId3=ago,0.01,0.10,2.00,Hitmonlee,120 HP,Fighting,Pokémon,,Hitmonlee,Basic,,,,Psychic,No Resistance,2,False,Hitoshi Ariga,Scarlet & Violet,,MEW,sv3-5,106,165,Uncommon,"↘ Sep 22, 2023",hitmonlee-151-mew-106,True,True,False,
https://pkmncards.com/card/hitmonchan-151-mew-107/,https://pkmncards.com/wp-content/uploads/sv3-5_en_107_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516676%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86592%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86592&subId3=ago,0.01,0.08,3.00,Hitmonchan,120 HP,Fighting,Pokémon,,Hitmonchan,Basic,,,,Psychic,No Resistance,1,False,DOM,Scarlet & Violet,,MEW,sv3-5,107,165,Uncommon,"↘ Sep 22, 2023",hitmonchan-151-mew-107,True,True,False,
https://pkmncards.com/card/lickitung-151-mew-108/,https://pkmncards.com/wp-content/uploads/sv3-5_en_108_std.jpg,,,,,Lickitung,100 HP,Colorless,Pokémon,,Lickitung,Basic,Lickilicky,to,,Fighting,No Resistance,4,False,Saya Tsuruta,Scarlet & Violet,,MEW,sv3-5,108,165,Common,"↘ Sep 22, 2023",lickitung-151-mew-108,True,True,False,
https://pkmncards.com/card/koffing-151-mew-109/,https://pkmncards.com/wp-content/uploads/sv3-5_en_109_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516679%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86598%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86598&subId3=ago,0.01,0.10,2.00,Koffing,60 HP,Darkness,Pokémon,,Koffing,Basic,Weezing,to,,Fighting,No Resistance,1,False,Shibuzoh.,Scarlet & Violet,,MEW,sv3-5,109,165,Common,"↘ Sep 22, 2023",koffing-151-mew-109,True,True,False,
https://pkmncards.com/card/weezing-151-mew-110/,https://pkmncards.com/wp-content/uploads/sv3-5_en_110_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F516680%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D86601%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=86601&subId3=ago,0.01,0.16,5.00,Weezing,110 HP,Darkness,Pokémon,,Weezing,Stage 1,Koffing,from,,Fighting,No Resistance,2,False,Shibuzoh.,Scarlet & Violet,,MEW,sv3-5,110,165,Rare,"↘ Sep 22, 2023",weezing-151-mew-110,True,True,False,
